20050201,38.377838,49.766924,40.35319,41.473195,46.041683,60.746483,71.005773,64.101902,52.16,40.73,42.476051,37.430804,36.349437,31.993413,29.64991,34.469345,29.152086,30.071452,55.304357,68.07,57.11,52.643742,47.432566,36.08655
20050202,48.571316,51.526891,55.634662,39.433737,36.284542,64.222398,116.695984,114.4463,71.737532,52.760774,63.139629,52.020409,42.784095,40.535647,37.036004,35.435369,35.61381,56.898381,114.54,63.87,40.630844,54.703138,37.746332,35.410174
20050203,38.030144,37.44305,34.560889,35.794748,34.149241,43.905129,40.774538,44.495394,50.06075,79.792544,43.350916,49.169087,47.612459,39.34223,37.436065,44.322265,48.631875,48.350298,61.059162,78.376138,74.67,61.23,30.412028,34.558769
20050204,29.986019,38.194551,41.844388,42.865408,42.923828,71.097387,98.901091,120.312169,90.523317,69.109211,96.16546,34.408412,27.733968,52.755506,31.818275,34.068345,30.166003,33.521778,32.410269,29.865888,33.825278,36.587177,33.878425,38.822026
20050205,33.979889,43.147854,33.374291,38.574188,40.316488,40.562949,42.35281,54.352627,66.080291,40.31302,38.397883,38.403181,37.397556,36.270708,28.506936,24.50417,25.977127,35.731304,45.113919,35.36,35.05,51.641039,34.490926,32.95833
20050206,26.459977,26.548432,27.518219,30.221866,23.251357,27.75358,28.646355,29.444314,30.524258,28.932709,27.33353,29.720209,27.198273,20.93,23.083364,23.726138,24.351717,29.381976,31.92633,30.84643,29.758912,29.219304,26.370435,23.180244
20050207,18.99,21.37,19.31,20.69,21.08,26.29,57.538371,39.546564,39.17,39.24,39.96,38.69,34.32,36.76,26.88,25.643226,27.332334,41.299519,47.18,57.487102,40.26,35.7,22.48,23.85
20050208,22.259637,20.810252,19.09,18.92,19.93,26.241088,38.396835,29.16518,42.03763,39.62,39.7,47.86,33.484929,32.31,27.974641,28.307974,42.459768,45.414177,57.64,40.793507,38.621751,39.487906,24.813242,23.48
20050209,20.28,20.77,20.62,20.74,21.92,29.662838,33.901056,50.06,32.776721,38.398931,40.916154,37.24,39.31,39.87,40.79,31.32,35.68,69.92,93.42,88.17,48.7,49.93,31.82,24.3
20050210,23.41,24.27,22.98,23.49,25.46,27.32,37.78,39.89,40.04,46.12,60.13,40.5,72.05,42.8,36.42,39.11,39.97,61.86,126.27,119.94,106.33,56.18,44.38,41.857999
20050211,30.416514,36.142361,37.160688,37.441533,28.705049,44.413183,73.841161,77.719063,50.620378,51.55,48.78,50.16,36.09,38.48,64.257781,29.493678,32.982702,40.268319,48.704474,42.47,37.742239,38.9228,38.800642,33.855393
20050212,37.143789,31.615444,35.302194,31.132718,28.183487,32.782025,32.24271,38.721372,42.929595,62.307296,42.396158,40.662535,33.768019,26.173596,22.9,25.252155,25.192585,39.564883,46.901666,27.86,30.67,30.712699,25.195432,22.88
20050213,24.251543,23.95,25.884207,22.984998,18.19003,22.897134,19.18,23.01724,24.523498,26.28,25.923062,24.57,24.89,24.58,23.88,23.58,26.24,38.482507,39.14,34.341726,34.817676,31.968624,24.94,23.3
20050214,18.877697,20.864595,21.027619,14.604353,24.407087,25.912923,58.960021,42.661156,52.07,66.983,54.583836,49.157546,34.118918,32.130502,28.98828,28.817466,32.062168,32.563095,32.671072,36.447948,38.71,28.08,24.708746,22.57
20050215,18.91,18.67,18.24,19.37,20.55,23.903576,32.151129,36.74,34.58,33.99,35.92,30.92,25.852134,24.05,24.03,23.5,23.4,30.436134,34.553529,35.96,42.7,26.87,20.442873,21.894735
20050216,19.155472,17.41,16.36,18.03,21.71,22.927233,30.948467,31.98,31.670753,30.198521,30.549726,31.926392,33.104514,35.769707,30.258394,32.232161,28.148801,30.897542,75.65,69.65,57.38,57.485623,26.334213,24.390555
20050217,23.267844,22.674303,22.318716,22.045178,25.453974,26.555983,39.746058,52.945763,39.99,49.67,36.717193,34.208199,36.262746,35.469449,27.81939,29.977986,34.955982,41.810567,56.751032,84.641715,82.323742,62.220734,31.597422,27.251493
20050218,33.300013,31.289104,27.795973,33.055761,31.819649,40.841058,62.503369,51.499461,89.138422,83.75,52.144494,47.740433,42.535385,43.234984,27.943988,28.908684,31.388178,51.720107,92.439368,90.545317,64.231263,63.748515,55.233479,52.819126
20050219,41.442189,57.521406,50.675738,42.154739,54.821971,56.86509,52.799154,52.273007,36.62213,78.59,55.03,46.189849,31.901688,33.718225,29.722928,30.812344,35.624055,31.298119,50.025433,38.331212,40.463108,45.595513,35.671507,30.174583
20050220,28.989731,30.1005,28.361573,23.78,28.942405,30.696464,28.555844,29.389188,30.413441,31.607128,28.055315,30.214024,29.665896,34.233252,31.186469,27.839371,28.4557,37.412891,40.205364,38.495559,33.912758,29.593563,27.209953,27.399565
20050221,24.749219,24.021453,26.594188,25.0804,25.620937,28.097262,32.392187,36.628467,36.110078,46.313194,42.372282,61.16,40.263962,39.333683,31.084375,34.579467,33.208769,52.298283,72.819069,59.861976,70.67,38.527285,28.823592,26.136607
20050222,27.073618,23.35,23.03,23.82,25.419068,28.545464,41.206978,41.713884,38.639042,37.039668,36.602993,35.37,35.08,35.2,30.71,28.08,30.38,30.789896,39.228219,71.142426,53.805691,50.78,32.47,29.391752
20050223,26.458111,26.538734,25.621035,27.677641,25.86375,32.271112,72.490222,45.55,45.17,35.13,45.43,53.99,39.866618,36.110265,34.668298,33.82,35.554357,36.379198,88.33,111.14,65.33,64.15,49.56,34.61
20050224,33.875137,30.015711,29.185239,25.825901,27.752891,29.856345,46.432073,40.23,62.12,76.326926,83.489855,69.159835,76.239006,49.344265,55.425385,49.879821,42.202019,49.857029,72.7663,81.66,58.18,41.15,41.004361,55.159759
20050225,49.152473,42.109055,31.444684,52.833712,33.505195,55.01454,36.368553,45.47,58.77,50.07,55.495204,34.958765,32.922665,30.947182,28.725909,28.16378,29.605071,31.980621,42.031223,38.22,51.58,62.902402,34.022402,32.612742
20050226,32.782092,45.461601,42.290752,70.116143,54.098777,53.936833,48.801268,50.484902,53.21904,48.352188,38.947603,31.370028,30.340535,29.77391,31.15546,27.975823,22.307985,26.643337,30.768001,34.471275,37.17665,30.770531,33.566867,31.348383
20050227,36.109179,32.09625,35.051337,31.604442,36.756779,32.411198,27.619554,28.148197,29.460653,32.774093,29.539216,30.120339,27.57219,28.369334,23.563171,28.754032,26.361185,29.845268,43.785045,41.526074,37.94684,33.516134,30.197358,29.112141
20050228,26.615245,26.164706,24.586763,27.070304,26.86473,29.990794,46.911443,41.34,86.4,92.73,79.82,63.23,86.322337,72.12,53.65,57.41,49.81,61.84,98.4,78.33,66.73,52.33,48.02,44.16
